entity_type,entity_id,canonical,surface,normalized,language,variant,source,catalog_count,active,ambiguity_count,metadata_json
unit,fps,fps,кадров/сек,кадр/сек,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""frame_rate"",""preferred"":""кадр/с"",""base_unit"":""fps"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,percent,percent,%,%,neutral,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""ratio"",""preferred"":""%"",""base_unit"":""percent"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,percent,percent,percent,percent,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""ratio"",""preferred"":""%"",""base_unit"":""percent"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,percent,percent,процент,процент,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""ratio"",""preferred"":""%"",""base_unit"":""percent"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,percent,percent,процента,процент,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""ratio"",""preferred"":""%"",""base_unit"":""percent"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,percent,percent,процентов,процент,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""ratio"",""preferred"":""%"",""base_unit"":""percent"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db,db,db,db,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""sound_level"",""preferred"":""дБ"",""base_unit"":""db"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db,db,дБ,дб,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""sound_level"",""preferred"":""дБ"",""base_unit"":""db"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db,db,дб,дб,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""sound_level"",""preferred"":""дБ"",""base_unit"":""db"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db,db,децибел,децибел,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""sound_level"",""preferred"":""дБ"",""base_unit"":""db"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db,db,децибела,децибел,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""sound_level"",""preferred"":""дБ"",""base_unit"":""db"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,celsius,celsius,*c,*c,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,*с,*с,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,celsius,celsius,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,°C,°c,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,°c,°c,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,°с,°с,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,градус c,градус c,mixed,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,градус с,градус с,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,градуса,градус,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,градусов,градус,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,celsius,celsius,цельсий,цельсий,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""°C"",""base_unit"":""celsius"",""factor_to_base"":null,""requires_adjacent_number"":true}"
unit,kelvin,kelvin,K,k,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""K"",""base_unit"":""kelvin"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kelvin,kelvin,k,k,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""K"",""base_unit"":""kelvin"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kelvin,kelvin,kelvin,kelvin,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""K"",""base_unit"":""kelvin"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kelvin,kelvin,к,к,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""K"",""base_unit"":""kelvin"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kelvin,kelvin,кельвин,кельвин,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""K"",""base_unit"":""kelvin"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kelvin,kelvin,кельвина,кельвин,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""temperature"",""preferred"":""K"",""base_unit"":""kelvin"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen,lumen,lm,lm,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_flux"",""preferred"":""лм"",""base_unit"":""lumen"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen,lumen,lumen,lumen,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_flux"",""preferred"":""лм"",""base_unit"":""lumen"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen,lumen,лм,лм,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_flux"",""preferred"":""лм"",""base_unit"":""lumen"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen,lumen,люмен,люмен,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_flux"",""preferred"":""лм"",""base_unit"":""lumen"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen,lumen,люмена,люмен,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_flux"",""preferred"":""лм"",""base_unit"":""lumen"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen,lumen,люменов,люмен,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_flux"",""preferred"":""лм"",""base_unit"":""lumen"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela_m2,candela_m2,candela_m2,candela_m2,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminance"",""preferred"":""кд/м²"",""base_unit"":""candela_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela_m2,candela_m2,cd/m2,cd/m2,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminance"",""preferred"":""кд/м²"",""base_unit"":""candela_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela_m2,candela_m2,cd/m²,cd/m2,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminance"",""preferred"":""кд/м²"",""base_unit"":""candela_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela_m2,candela_m2,кд/м2,кд/м2,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminance"",""preferred"":""кд/м²"",""base_unit"":""candela_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela_m2,candela_m2,кд/м²,кд/м2,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminance"",""preferred"":""кд/м²"",""base_unit"":""candela_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela,candela,candela,candela,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_intensity"",""preferred"":""кд"",""base_unit"":""candela"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela,candela,cd,cd,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_intensity"",""preferred"":""кд"",""base_unit"":""candela"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela,candela,кандела,кандела,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_intensity"",""preferred"":""кд"",""base_unit"":""candela"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,candela,candela,кд,кд,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_intensity"",""preferred"":""кд"",""base_unit"":""candela"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen_w,lumen_w,lm/w,lm/w,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_efficacy"",""preferred"":""лм/Вт"",""base_unit"":""lumen_w"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen_w,lumen_w,lumen_w,lumen_w,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_efficacy"",""preferred"":""лм/Вт"",""base_unit"":""lumen_w"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen_w,lumen_w,лм/Вт,лм/вт,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_efficacy"",""preferred"":""лм/Вт"",""base_unit"":""lumen_w"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,lumen_w,lumen_w,лм/вт,лм/вт,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""luminous_efficacy"",""preferred"":""лм/Вт"",""base_unit"":""lumen_w"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,gram_m2,gram_m2,g/m2,g/m2,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""surface_density"",""preferred"":""г/м²"",""base_unit"":""gram_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,gram_m2,gram_m2,g/m²,g/m2,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""surface_density"",""preferred"":""г/м²"",""base_unit"":""gram_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,gram_m2,gram_m2,gram_m2,gram_m2,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""surface_density"",""preferred"":""г/м²"",""base_unit"":""gram_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,gram_m2,gram_m2,г/м2,г/м2,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""surface_density"",""preferred"":""г/м²"",""base_unit"":""gram_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,gram_m2,gram_m2,г/м²,г/м2,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""surface_density"",""preferred"":""г/м²"",""base_unit"":""gram_m2"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kg_m3,kg_m3,kg/m3,kg/m3,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""density"",""preferred"":""кг/м³"",""base_unit"":""kg_m3"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kg_m3,kg_m3,kg/m³,kg/m3,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""density"",""preferred"":""кг/м³"",""base_unit"":""kg_m3"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kg_m3,kg_m3,kg_m3,kg_m3,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""density"",""preferred"":""кг/м³"",""base_unit"":""kg_m3"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kg_m3,kg_m3,кг/м3,кг/м3,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""density"",""preferred"":""кг/м³"",""base_unit"":""kg_m3"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kg_m3,kg_m3,кг/м³,кг/м3,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""density"",""preferred"":""кг/м³"",""base_unit"":""kg_m3"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,nm_torque,nm_torque,n.m,n.m,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""torque"",""preferred"":""Н·м"",""base_unit"":""nm_torque"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,nm_torque,nm_torque,nm torque,nm torque,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""torque"",""preferred"":""Н·м"",""base_unit"":""nm_torque"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,nm_torque,nm_torque,nm_torque,nm_torque,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""torque"",""preferred"":""Н·м"",""base_unit"":""nm_torque"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,nm_torque,nm_torque,Н·м,н·м,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""torque"",""preferred"":""Н·м"",""base_unit"":""nm_torque"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,nm_torque,nm_torque,н.м,н.м,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""torque"",""preferred"":""Н·м"",""base_unit"":""nm_torque"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,nm_torque,nm_torque,нм момент,нм момент,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""torque"",""preferred"":""Н·м"",""base_unit"":""nm_torque"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,kn,kn,kn,kn,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""force"",""preferred"":""кН"",""base_unit"":""n"",""factor_to_base"":1000.0,""requires_adjacent_number"":true}"
unit,kn,kn,кН,кн,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""force"",""preferred"":""кН"",""base_unit"":""n"",""factor_to_base"":1000.0,""requires_adjacent_number"":true}"
unit,kn,kn,килоньютон,килоньютон,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""force"",""preferred"":""кН"",""base_unit"":""n"",""factor_to_base"":1000.0,""requires_adjacent_number"":true}"
unit,kn,kn,кн,кн,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""force"",""preferred"":""кН"",""base_unit"":""n"",""factor_to_base"":1000.0,""requires_adjacent_number"":true}"
unit,mmh2o,mmh2o,mmh2o,mmh2o,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""pressure"",""preferred"":""мм вод. ст."",""base_unit"":""pa"",""factor_to_base"":9.80665,""requires_adjacent_number"":true}"
unit,mmh2o,mmh2o,мм в.ст,мм в.ст,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""pressure"",""preferred"":""мм вод. ст."",""base_unit"":""pa"",""factor_to_base"":9.80665,""requires_adjacent_number"":true}"
unit,mmh2o,mmh2o,мм в.ст.,мм в.ст.,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""pressure"",""preferred"":""мм вод. ст."",""base_unit"":""pa"",""factor_to_base"":9.80665,""requires_adjacent_number"":true}"
unit,mmh2o,mmh2o,мм вод. ст.,мм вод. ст.,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""pressure"",""preferred"":""мм вод. ст."",""base_unit"":""pa"",""factor_to_base"":9.80665,""requires_adjacent_number"":true}"
unit,w_channel,w_channel,w/channel,w/channel,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""power_per_channel"",""preferred"":""Вт/канал"",""base_unit"":""w_channel"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,w_channel,w_channel,w_channel,w_channel,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""power_per_channel"",""preferred"":""Вт/канал"",""base_unit"":""w_channel"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,w_channel,w_channel,Вт/канал,вт/канал,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""power_per_channel"",""preferred"":""Вт/канал"",""base_unit"":""w_channel"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,w_channel,w_channel,вт/канал,вт/канал,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""power_per_channel"",""preferred"":""Вт/канал"",""base_unit"":""w_channel"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,w_m,w_m,w/m,w/m,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""linear_power"",""preferred"":""Вт/м"",""base_unit"":""w_m"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,w_m,w_m,w_m,w_m,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""linear_power"",""preferred"":""Вт/м"",""base_unit"":""w_m"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,w_m,w_m,Вт/м,вт/м,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""linear_power"",""preferred"":""Вт/м"",""base_unit"":""w_m"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,w_m,w_m,вт/м,вт/м,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""linear_power"",""preferred"":""Вт/м"",""base_unit"":""w_m"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,ppm,ppm,ppm,ppm,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""ratio"",""preferred"":""ppm"",""base_unit"":""ppm"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,ppm,ppm,частей на миллион,часть на миллион,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""ratio"",""preferred"":""ppm"",""base_unit"":""ppm"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db_oct,db_oct,db/oct,db/oct,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""frequency_slope"",""preferred"":""дБ/окт"",""base_unit"":""db_oct"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db_oct,db_oct,db_oct,db_oct,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""frequency_slope"",""preferred"":""дБ/окт"",""base_unit"":""db_oct"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db_oct,db_oct,дБ/окт,дб/окт,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""frequency_slope"",""preferred"":""дБ/окт"",""base_unit"":""db_oct"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,db_oct,db_oct,дб/окт,дб/окт,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""frequency_slope"",""preferred"":""дБ/окт"",""base_unit"":""db_oct"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page,page,page,page,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""стр."",""base_unit"":""page"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page,page,стр,стр,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""стр."",""base_unit"":""page"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page,page,стр.,стр.,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""стр."",""base_unit"":""page"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page,page,страниц,страница,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""стр."",""base_unit"":""page"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page,page,страница,страница,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""стр."",""base_unit"":""page"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page,page,страницы,страница,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""стр."",""base_unit"":""page"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page_min,page_min,page_min,page_min,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""rate"",""preferred"":""стр/мин"",""base_unit"":""page_min"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page_min,page_min,ppm pages,ppm pages,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""rate"",""preferred"":""стр/мин"",""base_unit"":""page_min"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page_min,page_min,стр/мин,стр/мин,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""rate"",""preferred"":""стр/мин"",""base_unit"":""page_min"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,page_min,page_min,страниц в минуту,страница в минута,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""rate"",""preferred"":""стр/мин"",""base_unit"":""page_min"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,sheet,sheet,sheet,sheet,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""лист"",""base_unit"":""sheet"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,sheet,sheet,лист,лист,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""лист"",""base_unit"":""sheet"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,sheet,sheet,лист.,лист.,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""лист"",""base_unit"":""sheet"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,sheet,sheet,листов,лист,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""лист"",""base_unit"":""sheet"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,sheet,sheet,листы,лист,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""лист"",""base_unit"":""sheet"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,stitch_min,stitch_min,stitch_min,stitch_min,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""rate"",""preferred"":""стеж./мин"",""base_unit"":""stitch_min"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,stitch_min,stitch_min,стеж./мин,стеж./мин,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""rate"",""preferred"":""стеж./мин"",""base_unit"":""stitch_min"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,stitch_min,stitch_min,стеж/мин,стеж/мин,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""rate"",""preferred"":""стеж./мин"",""base_unit"":""stitch_min"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,stitch_min,stitch_min,стежков в минуту,стежок в минута,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""rate"",""preferred"":""стеж./мин"",""base_unit"":""stitch_min"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,piece,piece,pcs,pcs,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""шт."",""base_unit"":""piece"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,piece,piece,piece,piece,en,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""шт."",""base_unit"":""piece"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,piece,piece,шт,шт,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""шт."",""base_unit"":""piece"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,piece,piece,шт.,шт.,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""шт."",""base_unit"":""piece"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,piece,piece,штук,штука,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""шт."",""base_unit"":""piece"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,piece,piece,штука,штука,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""шт."",""base_unit"":""piece"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
unit,piece,piece,штуки,штука,ru,unit_alias,manual_bilingual+catalog,0,true,1,"{""dimension"":""count"",""preferred"":""шт."",""base_unit"":""piece"",""factor_to_base"":1.0,""requires_adjacent_number"":true}"
